date,iso_week,close,volume,close_point_relative_normalization,volume_point_relative_normalization
2016-12-27,2016-52,933.197998,167308000,0.028192740739845457,0.3517544497499414
2016-12-28,2016-52,975.921021,236630000,0.07526474711491837,0.9118371831850756
2016-12-29,2016-52,973.497009,199320000,0.07259398319642774,0.6103933877887389
2016-12-30,2016-52,961.237976,187474000,0.059087043869399336,0.514684376792625
2016-12-31,2016-52,963.742981,99135104,0.061847045457526395,-0.19904417028221477
2017-01-01,2016-52,998.325012,147775008,0.09994934883842199,0.19393887097947005
2017-01-02,2017-1,1021.75,222184992,0.0,0.0
2017-01-03,2017-1,1043.839966,185168000,0.021619736726204986,-0.16660437623077617
2017-01-04,2017-1,1154.72998,344945984,0.13014923415708357,0.5525170304932208
2017-01-05,2017-1,1013.380005,510199008,-0.008191822852948394,1.2962802456072282
2017-01-06,2017-1,902.200989,351876000,-0.11700417029606058,0.5837073279909022
2017-01-07,2017-1,908.585022,279550016,-0.11075603425495473,0.25818586342681504
2017-01-08,2017-1,911.198975,158715008,-0.10819772449229259,-0.2856627868006494
2017-01-09,2017-2,902.828003,141876992,0.0,0.0
2017-01-10,2017-2,907.679016,115808000,0.005373130855357511,-0.18374361926139515
2017-01-11,2017-2,777.757019,310928992,-0.13853245976465345,1.1915392172960644
2017-01-12,2017-2,804.833984,222326000,-0.10854118245598987,0.5670335046291368
2017-01-13,2017-2,823.984009,168968000,-0.08733002713474758,0.1909471551243489
2017-01-14,2017-2,818.4119870000002,93063296,-0.09350176968314505,-0.3440564626574547
2017-01-15,2017-2,821.7979740000002,71013600,-0.08975134658068395,-0.4994706400316128
2017-01-16,2017-3,831.533997,82755200,0.0,0.0
2017-01-17,2017-3,907.937988,155095008,0.09188318370102677,0.8741421445419744
2017-01-18,2017-3,886.6179810000001,225676992,0.06624381468314167,1.7270430377788948
2017-01-19,2017-3,899.0729980000001,105625000,0.08122217641571683,0.276354839333359
2017-01-20,2017-3,895.026001,86728400,0.07635527137683584,0.048011484474691724
2017-01-21,2017-3,921.789001,111158000,0.10854036554803659,0.34321468620703
2017-01-22,2017-3,924.672974,116573000,0.11200862181946358,0.4086486408104868
2017-01-23,2017-4,921.012024,73588600,0.0,0.0
2017-01-24,2017-4,892.6870119999999,111349000,-0.03075422607077727,0.5131283921694394
2017-01-25,2017-4,901.541992,120831000,-0.021139823903102428,0.6419798718823295
2017-01-26,2017-4,917.585999,131958000,-0.0037198482872358163,0.793185357514615
2017-01-27,2017-4,919.75,125594000,-0.0013702578979576385,0.7067045710884567
2017-01-28,2017-4,921.590027,68979600,0.0006275737829020134,-0.06263198375835388
2017-01-29,2017-4,919.495972,60851700,-0.0016460718866792012,-0.17308251549832443
2017-01-30,2017-5,920.382019,78227296,0.0,0.0
2017-01-31,2017-5,970.403015,164582000,0.0543480804355001,1.1038947837338005
2017-02-01,2017-5,989.02301,150110000,0.0745788048690681,0.9188954198289048
2017-02-02,2017-5,1011.799988,145820992,0.09932611362760668,0.8640679079588791
2017-02-03,2017-5,1029.910034,201278000,0.11900277573762552,1.5729893565540092
2017-02-04,2017-5,1042.900024,155064000,0.13311646954284972,0.9822236984901025
2017-02-05,2017-5,1027.339966,114208000,0.11621038307137987,0.4599507568304546
2017-02-06,2017-6,1038.150024,111762000,0.0,0.0
2017-02-07,2017-6,1061.349976,146007008,0.02234739822151166,0.3064101215082049
2017-02-08,2017-6,1063.069946,201855008,0.024004162619948977,0.8061148512016607
2017-02-09,2017-6,994.382996,407220000,-0.04215867359070635,2.643635582756214
2017-02-10,2017-6,988.674011,190452000,-0.04765786433194752,0.7040854673323671
2017-02-11,2017-6,1004.450012,102261000,-0.032461601137525053,-0.08501100552960761
2017-02-12,2017-6,999.18103,67530000,-0.0375369581458489,-0.39576958178987487
2017-02-13,2017-7,990.642029,100607000,0.0,0.0
2017-02-14,2017-7,1004.549988,137946000,0.014039338724644468,0.3711371972129176
2017-02-15,2017-7,1007.47998,89759400,0.0169970085127491,-0.1078215233532458
2017-02-16,2017-7,1027.439941,122277000,0.03714551868664984,0.21539256711759625
2017-02-17,2017-7,1046.209961,136474000,0.056092847237758425,0.35650600852823366
2017-02-18,2017-7,1054.420044,99073504,0.06438048571831789,-0.01524243839891859
2017-02-19,2017-7,1047.869995,77423296,0.05776856253289453,-0.23043827964256958
2017-02-20,2017-8,1079.97998,109478000,0.0,0.0
2017-02-21,2017-8,1115.300049,186868992,0.03270437383478142,0.7069090776229014
2017-02-22,2017-8,1117.439941,136100000,0.034685792045885844,0.24317214417508537
2017-02-23,2017-8,1166.719971,189454000,0.08031629530762219,0.7305212006065145
2017-02-24,2017-8,1173.680054,330759008,0.08676093606846291,2.02123721660973
2017-02-25,2017-8,1143.839966,139960992,0.059130712774879246,0.27843943075321076
2017-02-26,2017-8,1165.199951,116486000,0.07890884329170622,0.0640128610314401
2017-02-27,2017-9,1179.969971,131570000,0.0,0.0
2017-02-28,2017-9,1179.969971,184956000,0.0,0.40576119176103975
2017-03-01,2017-9,1222.5,229056992,0.03604331469889588,0.7409515239036255
2017-03-02,2017-9,1251.01001,368275008,0.060204954995418225,1.799080398267082
2017-03-03,2017-9,1274.98999,315739008,0.0805274891186194,1.3997796458159155
2017-03-04,2017-9,1255.150024,183270000,0.0637135307234018,0.39294672037698564
2017-03-05,2017-9,1267.119995,134127000,0.07385783209901708,0.019434521547465167
2017-03-06,2017-10,1272.829956,153656992,0.0,0.0
2017-03-07,2017-10,1223.540039,291256000,-0.03872466763345095,0.8954946091877161
2017-03-08,2017-10,1150.0,332603008,-0.09650146543219795,1.1645810169185142
2017-03-09,2017-10,1188.48999,212283008,-0.06626177016217238,0.38153822508773305
2017-03-10,2017-10,1116.719971,563795968,-0.12264795015556662,2.6691852460576606
2017-03-11,2017-10,1175.829956,283320000,-0.07620813726354503,0.8438471058967496
2017-03-12,2017-10,1221.380005,227176000,-0.04042170028876979,0.4784618457193279
2017-03-13,2017-11,1231.920044,380276992,0.0,0.0
2017-03-14,2017-11,1240.0,245306000,0.006558831508061802,-0.354928104616963
2017-03-15,2017-11,1249.609985,297804992,0.014359650276134284,-0.21687349415028512
2017-03-16,2017-11,1187.810059,638568000,-0.035805883031804986,0.6792180790154141
2017-03-17,2017-11,1100.22998,706598976,-0.10689822333956589,0.8581165594157218
2017-03-18,2017-11,973.817993,621302016,-0.20951201521322105,0.633814374970127
2017-03-19,2017-11,1036.73999,406648000,-0.15843565087735512,0.0693468407365545
2017-03-20,2017-12,1054.22998,286529984,0.0,0.0
2017-03-21,2017-12,1120.540039,337391008,0.06289904504518073,0.1775068119921439
2017-03-22,2017-12,1049.140015,380840992,-0.004828135318253879,0.3291488265325837
2017-03-23,2017-12,1038.589966,248540000,-0.014835485896540379,-0.13258641720372277
2017-03-24,2017-12,937.52002,491038016,-0.11070635650107385,0.7137404230616227
2017-03-25,2017-12,972.778992,435803008,-0.07726111905867072,0.5209682488238299
2017-03-26,2017-12,966.724976,303668000,-0.08300371423700181,0.05981229524655962
2017-03-27,2017-13,1045.77002,372535008,0.0,0.0
2017-03-28,2017-13,1047.150024,326332000,0.0013196056241888687,-0.12402326494910243
2017-03-29,2017-13,1039.969971,298457984,-0.005546199345052849,-0.1988458061906493
2017-03-30,2017-13,1026.430054,352968992,-0.018493517341413135,-0.05252128143618651
2017-03-31,2017-13,1071.790039,447287008,0.02488120571672159,0.2006576520185721
2017-04-01,2017-13,1080.5,289633984,0.033209959489945984,-0.2225321707215232
2017-04-02,2017-13,1102.170044,514187008,0.0539315747452771,0.38023809026828426
2017-04-03,2017-14,1143.810059,580444032,0.0,0.0
2017-04-04,2017-14,1133.25,436310016,-0.00923235367350439,-0.24831681963094077
2017-04-05,2017-14,1124.780029,414784000,-0.016637403955546026,-0.285402248739117
2017-04-06,2017-14,1182.680054,511222016,0.033982910618903794,-0.1192570035761863
2017-04-07,2017-14,1176.900024,317022016,0.028929597829319365,-0.45382845111240633
2017-04-08,2017-14,1175.949951,209312000,0.02809897652771043,-0.6393933119119399
2017-04-09,2017-14,1187.869995,242343008,0.038520325689844315,-0.5824868641254287
2017-04-10,2017-15,1187.130005,215883008,0.0,0.0
2017-04-11,2017-15,1205.01001,216182000,0.015061539110874378,0.001384972364290915
2017-04-12,2017-15,1200.369995,288702016,0.011152940237577402,0.3373077328994787
2017-04-13,2017-15,1169.280029,351968992,-0.015036243650500603,0.6303691303022794
2017-04-14,2017-15,1167.540039,254827008,-0.01650195506599128,0.18039400303334663
2017-04-15,2017-15,1172.52002,203559008,-0.012306979807152674,-0.05708647528201938
2017-04-16,2017-15,1182.939941,183231008,-0.003529574673668434,-0.15124858738303293
2017-04-17,2017-16,1193.910034,253206000,0.0,0.0
2017-04-18,2017-16,1211.670044,270524000,0.014875501079840925,0.0683949037542555
2017-04-19,2017-16,1210.290039,288060992,0.013719630904785562,0.1376546843281754
2017-04-20,2017-16,1229.079956,315108000,0.029457765659418156,0.24447287978957855
2017-04-21,2017-16,1222.050049,272167008,0.023569627692734407,0.07488372313452296
2017-04-22,2017-16,1231.709961,249320000,0.03166061589528457,-0.015347187665379125
2017-04-23,2017-16,1207.209961,258951008,0.011139806703391875,0.022689067399666696
2017-04-24,2017-17,1250.150024,235806000,0.0,0.0
2017-04-25,2017-17,1265.48999,242556000,0.0122705001043939,0.02862522582122584
2017-04-26,2017-17,1281.079956,329631008,0.024740976207828336,0.3978906728412339
2017-04-27,2017-17,1317.72998,449196992,0.05405747686487272,0.9049430124763578
2017-04-28,2017-17,1316.47998,527488992,0.05305759686966982,1.2369617058090125
2017-04-29,2017-17,1321.790039,422705984,0.05730513428362727,0.7926006293308907
2017-04-30,2017-17,1347.890015,413115008,0.0781826093857676,0.7519274657981561
2017-05-01,2017-18,1421.599976,713624000,0.0,0.0
2017-05-02,2017-18,1452.819946,477337984,0.021961149779873068,-0.3311071600730917
2017-05-03,2017-18,1490.089966,583795968,0.04817810295179692,-0.18192778269789134
2017-05-04,2017-18,1537.670044,933548992,0.08164748871661498,0.3081804872033451
2017-05-05,2017-18,1555.449951,946035968,0.09415445783603471,0.3256784637287984
2017-05-06,2017-18,1578.800049,582529984,0.1105796818049467,-0.18370180375099487
2017-05-07,2017-18,1596.709961,1080029952,0.12317810070081214,0.5134439873098438
2017-05-08,2017-19,1723.3499760000002,1340320000,0.0,0.0
2017-05-09,2017-19,1755.359985,1167920000,0.018574293930880392,-0.128625999761251
2017-05-10,2017-19,1787.130005,915723008,0.0370093305992536,-0.31678777605347974
2017-05-11,2017-19,1848.569946,799489984,0.07266078959228173,-0.4035081294019338
2017-05-12,2017-19,1724.2399899999998,740984000,0.0005164441421616761,-0.44715888742986754
2017-05-13,2017-19,1804.910034,579635008,0.04732646249214323,-0.5675398352632207
2017-05-14,2017-19,1808.910034,437196000,0.049647523249218395,-0.6738122239465203
2017-05-15,2017-20,1738.430054,731529024,0.0,0.0
2017-05-16,2017-20,1734.449951,959044992,-0.002289481242481961,0.31101427357720257
2017-05-17,2017-20,1839.089966,1064729984,0.05790276794190774,0.455485632241982
2017-05-18,2017-20,1888.650024,894321024,0.08641128221084027,0.222536624876281
2017-05-19,2017-20,1987.709961,1157289984,0.14339369388283707,0.5820151299970839
2017-05-20,2017-20,2084.72998,961336000,0.19920268014418485,0.31414608096260577
2017-05-21,2017-20,2041.199951,1147859968,0.17416282944680384,0.569124300391395
2017-05-22,2017-21,2173.399902,1942220032,0.0,0.0
2017-05-23,2017-21,2320.419922,1378749952,0.06764517651110125,-0.29011650107416875
2017-05-24,2017-21,2443.639893,1725379968,0.124339745645208,-0.1116454677777724
2017-05-25,2017-21,2304.97998,2406700032,0.06054112631500419,0.23914901110442255
2017-05-26,2017-21,2202.419922,1763480064,0.013352360959110854,-0.09202869142274406
2017-05-27,2017-21,2038.869995,1700480000,-0.06189836802523241,-0.12446583189190374
2017-05-28,2017-21,2155.800049,1147139968,-0.008097843836196272,-0.4093666273132127
2017-05-29,2017-22,2255.610107,994625024,0.0,0.0
2017-05-30,2017-22,2175.469971,1443970048,-0.03552925026860587,0.451773294616002
2017-05-31,2017-22,2286.409912,1544829952,0.013654755715279299,0.5531782478056775
2017-06-01,2017-22,2407.879883,1653180032,0.06750713499972805,0.6621138540749203
2017-06-02,2017-22,2488.550049,1317030016,0.10327136825513428,0.32414727582804104
2017-06-03,2017-22,2515.350098,1514950016,0.11515287601963209,0.5231368399594982
2017-06-04,2017-22,2511.810059,1355120000,0.11358343855833763,0.3624430989582663
2017-06-05,2017-23,2686.810059,1369309952,0.0,0.0
2017-06-06,2017-23,2863.199951,2089609984,0.06565030207816425,0.5260314006685902
2017-06-07,2017-23,2732.159912,1517709952,0.016878697043764657,0.10837575508981612
2017-06-08,2017-23,2805.6201170000004,1281170048,0.04421974586630073,-0.06436811758452776
2017-06-09,2017-23,2823.810059,1348950016,0.05098983441017402,-0.014868756317926723
2017-06-10,2017-23,2947.709961,2018889984,0.097103962048253,0.47438494918643515
2017-06-11,2017-23,2958.110107,1752400000,0.10097477754008954,0.2797686874622234
2017-06-12,2017-24,2659.629883,2569530112,0.0,0.0
2017-06-13,2017-24,2717.02002,1781200000,0.021578241907578954,-0.306799328141129
2017-06-14,2017-24,2506.3701170000004,1696560000,-0.05762447135205384,-0.3397392028694778
2017-06-15,2017-24,2464.580078,2026259968,-0.07333719862554278,-0.2114278176631853
2017-06-16,2017-24,2518.560059,1195190016,-0.05304114865820231,-0.5348604749100523
2017-06-17,2017-24,2655.879883,1534509952,-0.0014099706218408947,-0.4028052269815159
2017-06-18,2017-24,2548.290039,1178659968,-0.041862909088091316,-0.5412935764031241
2017-06-19,2017-25,2589.600098,1446840064,0.0,0.0
2017-06-20,2017-25,2721.790039,1854189952,0.0510464689517478,0.28154451769452793
2017-06-21,2017-25,2689.100098,1626579968,0.03842292100500222,0.12422928316145931
2017-06-22,2017-25,2705.409912,1097939968,0.04472111894398001,-0.24114627779618913
2017-06-23,2017-25,2744.909912,961318976,0.05997443934295066,-0.3355734334987285
2017-06-24,2017-25,2608.719971,982750016,0.007383330350800854,-0.3207611259512372
2017-06-25,2017-25,2589.409912,1161100032,-7.34422276809088e-05,-0.1974924797216564
2017-06-26,2017-26,2478.449951,1663280000,0.0,0.0
2017-06-27,2017-26,2552.449951,1489789952,0.029857371124295984,-0.1043059785484104
2017-06-28,2017-26,2574.790039,1183869952,0.03887110488599088,-0.2882317156461931
2017-06-29,2017-26,2539.320068,949979008,0.024559752346598795,-0.42885202250973975
2017-06-30,2017-26,2480.840088,860273024,0.0009643676682014046,-0.4827852051368381
2017-07-01,2017-26,2434.550049,779913984,-0.01771264413965168,-0.5310988023664085
2017-07-02,2017-26,2506.469971,803747008,0.011305461297975494,-0.5167698715790486
2017-07-03,2017-27,2564.060059,964112000,0.0,0.0
2017-07-04,2017-27,2601.639893,985516032,0.014656378218635302,0.022200773354133174
2017-07-05,2017-27,2601.98999,941566016,0.014792918312058978,-0.023385233250908577
2017-07-06,2017-27,2608.560059,761956992,0.017355287698430644,-0.20968000398293973
2017-07-07,2017-27,2518.659912,917411968,-0.017706350848000874,-0.048438388900874596
2017-07-08,2017-27,2571.340088,733329984,0.0028392583763576784,-0.23937262060839404
2017-07-09,2017-27,2518.439941,527856000,-0.0177921409601427,-0.4524951457921901
2017-07-10,2017-28,2372.560059,1111200000,0.0,0.0
2017-07-11,2017-28,2337.790039,1329760000,-0.014655064207164892,0.19668826493880487
2017-07-12,2017-28,2398.840088,1117410048,0.011076654898707572,0.005588596112310995
2017-07-13,2017-28,2357.899902,835769984,-0.006179045687121132,-0.247867185025198
2017-07-14,2017-28,2233.340088,882502976,-0.058679218876625305,-0.2058108567314615
2017-07-15,2017-28,1998.859985,993608000,-0.15750921566028098,-0.10582433405327574
2017-07-16,2017-28,1929.819946,1182870016,-0.18660860083205166,0.06449785457163437
2017-07-17,2017-29,2228.409912,1201760000,0.0,0.0
2017-07-18,2017-29,2318.879883,1512450048,0.04059844219540509,0.258529197177473
2017-07-19,2017-29,2273.429932,1245100032,0.020202755228096336,0.036063799760351456
2017-07-20,2017-29,2817.600098,2249260032,0.2643993741129975,0.8716382905072559
2017-07-21,2017-29,2667.76001,1489449984,0.19715856388633757,0.2393905471974438
2017-07-22,2017-29,2810.1201170000004,1177129984,0.2610427291080908,-0.0204949540673679
2017-07-23,2017-29,2730.399902,1072840000,0.22526824499244102,-0.10727599520702968
2017-07-24,2017-30,2754.860107,866473984,0.0,0.0
2017-07-25,2017-30,2576.47998,1460089984,-0.06475106541589626,0.6850938527428425
2017-07-26,2017-30,2529.449951,937404032,-0.08182272320370854,0.08186056282100673
2017-07-27,2017-30,2671.780029,789104000,-0.030157639507318867,-0.08929291061092026
2017-07-28,2017-30,2809.01001,1380099968,0.019656135301537425,0.5927771560190318
2017-07-29,2017-30,2726.449951,803745984,-0.010312739992789699,-0.07239455674182138
2017-07-30,2017-30,2757.179932,705942976,0.0008420845015344458,-0.18526927635948498
2017-07-31,2017-31,2875.340088,860574976,0.0,0.0
2017-08-01,2017-31,2718.26001,1324669952,-0.05463008659586421,0.5392847676760706
2017-08-02,2017-31,2710.669922,1094950016,-0.05726980494837375,0.272347031387536
2017-08-03,2017-31,2804.72998,804796992,-0.024557132665692483,-0.06481478727078394
2017-08-04,2017-31,2895.889893,1002120000,0.007146912841984543,0.16447727153060976
2017-08-05,2017-31,3252.909912,1945699968,0.13131310121392503,1.2609302178919037
2017-08-06,2017-31,3213.939941,1105030016,0.11775993191661716,0.2840601305144155
2017-08-07,2017-32,3378.939941,1482279936,0.0,0.0
2017-08-08,2017-32,3419.939941,1752760064,0.01213398305856428,0.18247573985916787
2017-08-09,2017-32,3342.469971,1468960000,-0.010793317027471883,-0.008986113672930451
2017-08-10,2017-32,3381.280029,1515110016,0.0006925509304280819,0.02214836698700351
2017-08-11,2017-32,3650.620117,2021190016,0.08040396714467679,0.36356835636207374
2017-08-12,2017-32,3884.709961,2219589888,0.1496830452246265,0.4974161317933403
2017-08-13,2017-32,4073.26001,3159089920,0.20548458425529614,1.1312370512987906
2017-08-14,2017-33,4325.129883,2463089920,0.0,0.0
2017-08-15,2017-33,4181.930176,3258050048,-0.03310876456285139,0.3227491296785463
2017-08-16,2017-33,4376.629883,2272039936,0.011907156869998659,-0.07756516822577064
2017-08-17,2017-33,4331.689941,2553359872,0.0015167308676173885,0.03664906882490104
2017-08-18,2017-33,4160.620117,2941710080,-0.03803579787201483,0.19431696590273084
2017-08-19,2017-33,4193.700195,2975820032,-0.030387454609533515,0.20816540550821627
2017-08-20,2017-33,4087.659912,2109769984,-0.054904702846816145,-0.1434458129729994
2017-08-21,2017-34,4001.73999,2800890112,0.0,0.0
2017-08-22,2017-34,4100.52002,3764239872,0.02468426990430217,0.3439441468526987
2017-08-23,2017-34,4151.52002,2369819904,0.0374287260977193,-0.15390471984357523
2017-08-24,2017-34,4334.680176,2037750016,0.08319885520598258,-0.2724634189432992
2017-08-25,2017-34,4371.600098,1727970048,0.09242482243330352,-0.38306396220374106
2017-08-26,2017-34,4352.399902,1511609984,0.08762686053473456,-0.4603108570651414
2017-08-27,2017-34,4382.879883,1537459968,0.09524354254710077,-0.4510816538596142
2017-08-28,2017-35,4382.660156,1959330048,0.0,0.0
2017-08-29,2017-35,4579.02002,2486080000,0.04480380796379513,0.2688418689529535
2017-08-30,2017-35,4565.299805,1937849984,0.041673240109653564,-0.010962963601730102
2017-08-31,2017-35,4703.3901369999985,1944930048,0.0731815768468631,-0.007349450907823796
2017-09-01,2017-35,4892.009765999999,2599079936,0.11621928049855379,0.3265146107737331
2017-09-02,2017-35,4578.77002,2722139904,0.04474676498279684,0.3893217769913975
2017-09-03,2017-35,4582.959961,1933190016,0.04570279188218218,-0.013341311243954324
2017-09-04,2017-36,4236.310059,2987330048,0.0,0.0
2017-09-05,2017-36,4376.529785,2697969920,0.033099495562678216,-0.0968624568931461
2017-09-06,2017-36,4597.120117,2172100096,0.08517083333724895,-0.2728958430775975
2017-09-07,2017-36,4599.879883,1844620032,0.08582228848608442,-0.38251883710172485
2017-09-08,2017-36,4228.75,2700890112,-0.001784585852949827,-0.09588493115843355
2017-09-09,2017-36,4226.060059,1386230016,-0.0024195584971935524,-0.5359635548378483
2017-09-10,2017-36,4122.939941,1679090048,-0.026761525105828077,-0.4379295153127988
2017-09-11,2017-37,4161.27002,1557330048,0.0,0.0
2017-09-12,2017-37,4130.810059,1864530048,-0.0073198713021750406,0.19726069011159275
2017-09-13,2017-37,3882.590088,2219409920,-0.0669699228025582,0.425137800975635
2017-09-14,2017-37,3154.949951,2716310016,-0.24183003365881073,0.7442095973736711
2017-09-15,2017-37,3637.52002,4148069888,-0.12586301717570347,1.6635778930273362
2017-09-16,2017-37,3625.040039,1818400000,-0.12886209700950868,0.1676394495407565
2017-09-17,2017-37,3582.879883,1239149952,-0.13899365679711406,-0.20431128032790646
2017-09-18,2017-38,4065.199951,1943209984,0.0,0.0
2017-09-19,2017-38,3924.969971,1563980032,-0.03449522328305277,-0.19515644481167915
2017-09-20,2017-38,3905.949951,1213830016,-0.039173964852780796,-0.37534799327173485
2017-09-21,2017-38,3631.040039,1411480064,-0.10679915311255495,-0.2736348229878177
2017-09-22,2017-38,3630.699951,1194829952,-0.10688281148215528,-0.3851256622609036
2017-09-23,2017-38,3792.399902,928113984,-0.06710618230055176,-0.5223810130444451
2017-09-24,2017-38,3682.840088,768014976,-0.09405684040361739,-0.6047699516142462
2017-09-25,2017-39,3926.070068,1374210048,0.0,0.0
2017-09-26,2017-39,3892.350098,1043740032,-0.008588733623182021,-0.2404799881073203
2017-09-27,2017-39,4200.669922,1686880000,0.06994267785441877,0.2275270454142393
2017-09-28,2017-39,4174.72998,1712320000,0.06333557672002299,0.24603949919597734
2017-09-29,2017-39,4163.069824,1367049984,0.06036564602646832,-0.005210312652291105
2017-09-30,2017-39,4338.709961,1207449984,0.10510252895466143,-0.12134976326413816
2017-10-01,2017-39,4403.740234000001,1208210048,0.12166623563173773,-0.12079667168901387
2017-10-02,2017-40,4409.319824,1431730048,0.0,0.0
2017-10-03,2017-40,4317.47998,1288019968,-0.020828573944696505,-0.10037512322993447
2017-10-04,2017-40,4229.3598630000015,1116770048,-0.040813542265742075,-0.21998560443707327
2017-10-05,2017-40,4328.410156,1161769984,-0.018349693655608235,-0.18855514304327847
2017-10-06,2017-40,4370.810059,1069939968,-0.008733720060493333,-0.25269434032301596
2017-10-07,2017-40,4426.8901369999985,906928000,0.003984812556431683,-0.36655097707357753
2017-10-08,2017-40,4610.47998,1313869952,0.04562158428723673,-0.08232005479289906
2017-10-09,2017-41,4772.02002,1968739968,0.0,0.0
2017-10-10,2017-41,4781.990234000001,1597139968,0.002089306825665993,-0.18875016814815837
2017-10-11,2017-41,4826.47998,1222279936,0.011412349439388958,-0.379156234003982
2017-10-12,2017-41,5446.910156,2791610112,0.14142650977394688,0.41796791723385174
2017-10-13,2017-41,5647.209961,3615480064,0.18340030790566542,0.8364436760395977
2017-10-14,2017-41,5831.790039,1669030016,0.2220799608045234,-0.15223440214121764
2017-10-15,2017-41,5678.189941,1976039936,0.189892313360412,0.003707939148213546
2017-10-16,2017-42,5725.589844,2008070016,0.0,0.0
2017-10-17,2017-42,5605.509765999999,1821570048,-0.02097252532432725,-0.09287523169710032
2017-10-18,2017-42,5590.689941,2399269888,-0.023560874368492524,0.19481386051431393
2017-10-19,2017-42,5708.52002,1780540032,-0.002981321482168009,-0.11330779414416592
2017-10-20,2017-42,6011.450195,2354429952,0.049926795105583954,0.17248399370552625
2017-10-21,2017-42,6031.600098,2207099904,0.05344606622856096,0.09911501412508517
2017-10-22,2017-42,6008.419922,2034630016,0.04939754430652865,0.013226630440360099
2017-10-23,2017-43,5930.319824,2401840128,0.0,0.0
2017-10-24,2017-43,5526.6401369999985,2735699968,-0.06807047494577112,0.1390016912899208
2017-10-25,2017-43,5750.799805,1966989952,-0.030271557745247257,-0.1810487596283511
2017-10-26,2017-43,5904.830078,1905040000,-0.004298207644188645,-0.2068414638461732
2017-10-27,2017-43,5780.899902,1710130048,-0.025195929803869532,-0.28799172431846387
2017-10-28,2017-43,5753.089844,1403920000,-0.029885399988504924,-0.41548149536121004
2017-10-29,2017-43,6153.850098,2859040000,0.03769278565641154,0.19035399844897594
2017-10-30,2017-44,6130.529785,1772150016,0.0,0.0
2017-10-31,2017-44,6468.399902,2311379968,0.05511271111131233,0.3042800818957305
2017-11-01,2017-44,6767.310059,2870320128,0.10387034992604649,0.6196823644076868
2017-11-02,2017-44,7078.5,4653770240,0.15463104303309416,1.6260588539249263
2017-11-03,2017-44,7207.759765999999,3369860096,0.1757156426571378,0.9015659315379314
2017-11-04,2017-44,7379.950195,2483800064,0.20380300786679895,0.4015743822897666
2017-11-05,2017-44,7407.410156,2380410112,0.20828222287154263,0.3432328473934343
2017-11-06,2017-45,7022.759765999999,3111899904,0.0,0.0
2017-11-07,2017-45,7144.379883,2326340096,0.01731799478444529,-0.2524373637436894
2017-11-08,2017-45,7459.689941,4602200064,0.06221630663138367,0.47890362992858004
2017-11-09,2017-45,7143.580078,3226249984,0.017204107220773812,0.036746066238511066
2017-11-10,2017-45,6618.1401369999985,5208249856,-0.05761547347225615,0.6736559711658385
2017-11-11,2017-45,6357.600098,4908680192,-0.09471485429706772,0.5773901293195323
2017-11-12,2017-45,5950.069824,8957349888,-0.15274478662837387,1.8784183824442189
2017-11-13,2017-46,6559.490234000001,6263249920,0.0,0.0
2017-11-14,2017-46,6635.75,3197110016,0.011625867754893493,-0.48954455644650374
2017-11-15,2017-46,7315.540039,4200880128,0.11526045135049423,-0.32928109501336966
2017-11-16,2017-46,7871.689941,5123809792,0.20004598836025922,-0.18192474235484446
2017-11-17,2017-46,7708.990234000001,4651670016,0.17524227630399736,-0.2573072964650276
2017-11-18,2017-46,7790.149901999999,3667190016,0.18761513838698685,-0.41449086930256174
2017-11-19,2017-46,8036.490234000001,3149319936,0.2251699365819957,-0.49717479324216396
2017-11-20,2017-47,8200.639648,3488450048,0.0,0.0
2017-11-21,2017-47,8071.259765999999,4277609984,-0.015776803707202802,0.22622079294282615
2017-11-22,2017-47,8253.549805,3633530112,0.006451954880483557,0.04158868896035295
2017-11-23,2017-47,8038.77002,4225179904,-0.019738658805655174,0.21119117254448927
2017-11-24,2017-47,8253.69043,5058610176,0.006469102933079007,0.4501025115438315
2017-11-25,2017-47,8790.919922,4342060032,0.0719797844237624,0.24469606050096426
2017-11-26,2017-47,9330.549805,5475579904,0.13778317369128223,0.5696311624525805
2017-11-27,2017-48,9818.349609,5653320192,0.0,0.0
2017-11-28,2017-48,10058.799805,6348819968,0.024489879213466903,0.12302501050342074
2017-11-29,2017-48,9888.610352,11568799744,0.0071560644912862514,1.0463726360963919
2017-11-30,2017-48,10233.599609,8310689792,0.042293258697914116,0.4700546775610619
2017-12-01,2017-48,10975.599609,6783119872,0.11786604124782896,0.19984710605968803
2017-12-02,2017-48,11074.599609,5138500096,0.12794920226190132,-0.09106508715507056
2017-12-03,2017-48,11323.200195,6608309760,0.1532691996036255,0.1689254341813866
2017-12-04,2017-49,11657.200195,6132409856,0.0,0.0
2017-12-05,2017-49,11916.700195,6895260160,0.022260919917228783,0.12439649695847077
2017-12-06,2017-49,14291.5,12656300032,0.22598048939143234,1.063837924925545
2017-12-07,2017-49,17899.699219,17950699520,0.5355058607192427,1.9271852243269239
2017-12-08,2017-49,16569.400391,21135998976,0.4213876500213951,2.4466057345009915
2017-12-09,2017-49,15178.200195,13911300096,0.30204508296170673,1.2684883141639776
2017-12-10,2017-49,15455.400391,13433299968,0.3258243945771062,1.1905417745124698
2017-12-11,2017-50,16936.800781,12153900032,0.0,0.0
2017-12-12,2017-50,17415.400391,14603799552,0.0282579700965071,0.20157311756305885
